Ano,Certificado,Tipo,Modelo,Número de Série
2019,101-163257-1.pdf,  WS200-UMB,  Anemômetro de copos,  001.0509.0811.010
2019,101-163258-1.pdf,  WS200-UMB,  Anemômetro Ultrassônico,  001.0509.0811.010
2018,101-164525-1.pdf,  LCA6000 VT,  Anemômetro de pás,  102844
2018,101-165606-1.pdf,   480 / 153,  Anemômetro de pás,  02394348 / 60349153
2018,101-165710-1.pdf,  AD-250,  Anemômetro de pás,  Q696136
2018,101-165822-1.pdf,  LCA 6000 VT,  Anemômetro de pás,  098013
2018,101-165823-1.pdf,  LCA 6000 RVT,  Anemômetro de pás,  086094
2018,101-165828-1.pdf,  LCA 6000,  Anemômetro de pás,  A13816
2018,101-165829-1.pdf,  LCA 6000,  Anemômetro de pás,  A11936
2018,101-165830-1.pdf,  LCA 6000,  Anemômetro de pás,  A13931
2018,101-166043-1.pdf,  THAR-185,  Anemômetro de pás,  Q284649
2018,101-166126-1.pdf,  OMC-160,  Anemômetro de copos,   16005450
2018,101-166127-1.pdf,  OMC-160,  Anemômetro de Copos,  16005450
2018,101-166128-1.pdf,  OMC-160,  Anemômetro de copos,   16006024
2018,101-166129-1.pdf,  OMC-160,  Anemômetro de Copos,  16006024
2018,101-166130-1.pdf,  OMC-160,  Anemômetro de copos,   16004255
2018,101-166131-1.pdf,  OMC-160,  Anemômetro de Copos,  16004255
2018,101-166175-1.pdf,  Vantage Vue 6250,  Anemômetro de copos,   MG14501076
2018,101-166176-1.pdf,  Vantage Vue 6250,  Sensor de direção do vento,  MG14501076
2018,101-166209-1.pdf,  MDA-11,  Anemômetro de pás,  MDAB11000767 / 11000762
2018,101-166210-1.pdf,  MDA-11,  Anemômetro de pás,  MDAB11000767 / 11000762
2018,101-166216-1.pdf,  WXT 520,  Ultrassônico,  J0410030
2018,101-166217-1.pdf,  WXT 520,  Anemômetro de copos,   J0410030
2018,101-166218-1.pdf,  WXT 520,  Ultrassônico,  M4230714
2018,101-166219-1.pdf,  WXT 520,  Anemômetro de copos,   M4230714
2018,101-166220-1.pdf,  WXT 520 ,  Ultrassônico,  M4230713
2018,101-166221-1.pdf,  WXT 520 ,  Anemômetro de copos,   M4230713
2018,101-166222-1.pdf,  WXT 520,  Ultrassônico,  J1450013
2018,101-166223-1.pdf,  WXT 520,  Anemômetro de copos,   J1450013
2018,101-166268-1.pdf,  AH-2100,  Anemômetro de copos,  90201
2018,101-166269-1.pdf,  AH-2100,  Anemômetro de copos,  90201
2018,101-166438-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143332
2018,101-166439-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143327
2018,101-166440-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143344
2018,101-166441-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143335
2018,101-166442-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143329
2018,101-166443-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143330
2018,101-166444-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143333
2018,101-166445-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143342
2018,101-166446-1.pdf,  4.3351.10.000,  Anemômetro de copos,   12143871
2018,101-166447-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143336
2018,101-166448-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143326
2018,101-166455-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143345
2018,101-166469-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04114141
2018,101-166516-1.pdf,   Não consta,   Tubo de Pitot S, do pitot   15207
2018,101-166517-1.pdf,   Não consta,   Tubo de Pitot S, do pitot   15206
2018,101-166619-1.pdf,  AM-4836,  Anemômetro de copos,   034596
2018,101-166693-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02132266
2018,101-166694-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02132283
2018,101-166695-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02132282
2018,101-166696-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02132261
2018,101-166697-1.pdf,  4.3351.10.000,  Anemômetro de copos,   0509914
2018,101-166698-1.pdf,  4.3351.10.000,  Anemômetro de copos,   0509910
2018,101-166699-1.pdf,  4.3350.10.000,  Anemômetro de copos,   0509911
2018,101-166700-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02132260
2018,101-166701-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02132272
2018,101-166717-1.pdf,  LCA 6000,  Anemômetro de pás,  A16228
2018,101-166743-1.pdf,  AN-3050,  Anemômetro de pás,  08011428
2018,101-166819-1.pdf,  não consta,  Tubo de pitot estático,  TPP-01
2018,101-166832-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04114141
2018,101-166937-1.pdf,  2000,  Anemômetro de pás,  1797151
2018,101-166977-1.pdf,  AD-250,  Anemômetro de pás,  Q937519
2018,101-167030-1.pdf,  LCA 6000,  Anemômetro de pás,  Não consta
2018,101-167031-1.pdf,  LCA 6000,  Anemômetro de pás,  A13556
2018,101-167073-1.pdf,  AD-250,  Anemômetro de pás,  Não consta
2018,101-167084-1.pdf,  AD-250,  Anemômetro de pás,  Q527842
2018,101-167118-1.pdf,  AK833,  Anemômetro fio quente,  20170900961
2018,101-167127-1.pdf,  AK833,  Anemômetro fio quente,  20170900948
2018,101-167131-1.pdf,  AK833,  Anemômetro fio quente,  20170900960
2018,101-167234-1.pdf,  AM 831,  Anemômetro Pás,  07820
2018,101-167248-1.pdf,  425,  Anemômetro Fio Quente,  02804243
2018,101-167279-1.pdf,  ,  ,  
2018,101-167300-1.pdf,  Não consta,  Pitot  Cole,  ETA EP06
2018,101-167301-1.pdf,  PL-800,  Pitot  Cole,  1673
2018,101-167314-1.pdf,  407113,  Anemômetro de pás,  A.036747
2018,101-167335-1.pdf,  Não consta,  Pitot  Cole,  1525
2018,101-167336-1.pdf,  Não consta,  Pitot  Cole,  17
2018,101-167337-1.pdf,  Não consta,  Pitot  Cole,  1671
2018,101-167342-1.pdf,  425,  Anemômetro Fio Quente,  02795021
2018,101-167343-1.pdf,  425,  Anemômetro fio quente,  02795021
2018,101-167345-1.pdf,  3000,  Anemômetro Pás,  2214659
2018,101-167402-1.pdf,  9555-P / sonda 995,  Anemômetro de pás,  9555P1005021 / sonda P07220027
2018,101-167403-1.pdf,  9555-P / sonda 995,  Anemômetro de pás,  9555P1005021 / sonda P07220027
2018,101-167411-1.pdf,  Não consta,  Pitot  Cole,  1527
2018,101-167412-1.pdf,  Não consta,  Pitot  Cole,  1518
2018,101-167433-1.pdf,  LCA 6000,  Anemômetro de pás,  074216
2018,101-167500-1.pdf,  AN-3,  Anemômetro de copos,   21520
2018,101-167501-1.pdf,  AN-3,  Anemômetro de copos,   21519
2018,101-167564-1.pdf,  WXT 530,  Anemômetro de copos,   N1130363
2018,101-167565-1.pdf,  WXT 530,  Anemômetro de copos,   N1130363
2018,101-167566-1.pdf,  WXT 530,  Anemômetro de copos,   N1130363
2018,101-167567-1.pdf,  WXT 530,  Ultrassônico,  N1130363
2018,101-167568-1.pdf,  400,  Anemômetro de pás,  01183793/602 / Sonda 10059066
2018,101-167578-1.pdf,  C034B,  Anemômetro de copos,   U13677
2018,101-167579-1.pdf,  C034B,  Anemômetro de Copos,  U13677
2018,101-167702-1.pdf,  Accusense UAS1200PC,  Anemômetro de fio quente,  1814-1109283-026
2018,101-167703-1.pdf,  Accusense UAS1200PC,  Anemômetro de fio quente,  1814-1109283-028
2018,101-167727-1.pdf,  405i,  Anemômetro de fio quente ,  48929775
2018,101-167761-1.pdf,  LCA 6000,  Anemômetro de pás,  A13806
2018,101-167840-1.pdf,  AM-4201,  Anemômetro de pás,  L640883
2018,101-167856-1.pdf,  ,  ,  
2018,101-167951-1.pdf,  VT100,  Anemômetro fio quente,  1P131000172
2018,101-167952-1.pdf,  45118,  Anemômetro de pás,  10009023
2018,101-167953-1.pdf,  AN-3010,  Anemômetro de pás,  A3010.0767 / Q667816
2018,101-167967-1.pdf,  MDA-11,  Anemômetro de pás,  18000176 / 792547
2018,101-168114-1.pdf,  480 / ID 485,  Anemômetro fio quente,  02619063 / 02559485
2018,101-168115-1.pdf,  480 / ID 485,  Anemômetro fio quente,  02619063 / 02559485
2018,101-168116-1.pdf,  480 / ID 477,  Anemômetro de pás,  02619063 / 02580477
2018,101-168126-1.pdf,  VT 100,  Anemômetro de fio quente,  1004 2104
2018,101-168424-1.pdf,  425,  Anemômetro de pás,  Não consta
2018,101-168525-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155221
2018,101-168526-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155224
2018,101-168527-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155222
2018,101-168528-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155216
2018,101-168529-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155225
2018,101-168530-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155237
2018,101-168531-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155235
2018,101-168532-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155215
2018,101-168533-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155233
2018,101-168535-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03155227
2018,101-168784-1.pdf,  400,  Anemômetro de Pás,  01572650/808 / 04303545/005
2018,101-168829-1.pdf,  TAD-500,  Anemômetro de pás,  150101436
2018,101-168848-1.pdf,  2740,  Anemômetro de copos,   5184
2018,101-168849-1.pdf,  3590,  Sensor de Direção,  2328
2018,101-168914-1.pdf,  AV2 sonda 35mm,  Anemômetro de pás,  082046
2018,101-168915-1.pdf,  AV2 Sonda 100mm,  Anemômetro de pás,  082046
2018,101-169021-1.pdf,  RVA801,  Anemômetro de pás,  A02451
2018,101-169065-1.pdf,  ITWH-1080,  Anemômetro de copos,  MO-1749A
2018,101-169066-1.pdf,  AM-4201,  Anemômetro de pás,  L550348
2018,101-169067-1.pdf,  LCA 6000,  Anemômetro de pás,  A16650
2018,101-169084-1.pdf,  6006DA Sonda 6070P,  Velômetro,  Não consta
2018,101-169085-1.pdf,  6006DA Sonda 6060P,  Velômetro,  Não consta
2018,101-169114-1.pdf,  MDA-11,  Anemômetro de pás,  18000176 / 792547
2018,101-169129-1.pdf,  Não consta,  Pitot  Cole,  501
2018,101-169130-1.pdf,  Não consta,  Pitot  Cole,  512
2018,101-169131-1.pdf,  Não consta,  Pitot  Cole,  513
2018,101-169132-1.pdf,  Não consta,  Pitot  Cole,  558
2018,101-169133-1.pdf,  Não consta,  Pitot  Cole,  576
2018,101-169173-1.pdf,  480 / 483 06359343,  Anemômetro de Pás,  61364926 / 03318483
2018,101-169174-1.pdf,  480 / 035 06351050,  Anemômetro de Fio Quente,  61364926 / 03059035
2018,101-169175-1.pdf,  Não consta / 480,  Tubo de Pitot estático em conjunto com sensor de pressão,  Não consta / 61364926 
2018,101-169209-1.pdf,  425,  Anemômetro de pás,  Não consta
2018,101-169255-1.pdf,  417,  Anemômetro de Pás,  02744994
2018,101-169263-1.pdf,  AVM-03,  Anemômetro de pás,  07070631
2018,101-169329-1.pdf,  ,  ,  
2018,101-169481-1.pdf,  Não consta,  Pitot  Cole,  1516
2018,101-169482-1.pdf,  Não consta,  Pitot  Cole,  1520
2018,101-169558-1.pdf,  416,  Anemômetro de pás,  02829896
2018,101-169639-1.pdf,  C034B,  Anemômetro de copos,   U13687
2018,101-169640-1.pdf,  C034B,  Sensor de Direção,  U13687
2018,101-169644-1.pdf,  ,  ,  
2018,101-169670-1.pdf,  AV-2,  Anemômetro de pás,  80396 / Sonda 080380
2018,101-169671-1.pdf,  AV-2,  Anemômetro de pás,  80396 
2018,101-169768-1.pdf,  MWS8,  Anemômetro de copos,   1031046
2018,101-169796-1.pdf,  Não consta,  Pitot  Cole,  1522
2018,101-169797-1.pdf,  Não consta,  Pitot  Cole,  1519
2018,101-169832-1.pdf,  MDA-11,  Anemômetro de pás,  MDAB 11000535 / 11000271
2018,101-169847-1.pdf,  MDA-10A,  Anemômetro de pás,  264446
2018,101-169855-1.pdf,  425,  Anemômetro de fio quente,  02901287
2018,101-169856-1.pdf,  425,  Anemômetro de fio quente,  02901287
2018,101-169876-1.pdf,  HD2303.0 / AP471 S3,  Anemômetro de fio quente,  13024530 / 13029324
2018,101-169905-1.pdf,  MDA-11,  Anemômetro de pás,  MDAA11001332 / sonda 004191
2018,101-169917-1.pdf,  METONE SD,  Sensor de Direção,  RETIRO 02
2018,101-169918-1.pdf,  METONE SD,  Sensor de Direção,  MET-01
2018,101-169919-1.pdf,  024A,  Sensor de Direção,  03300415
2018,101-169920-1.pdf,  014A,  Anemômetro de copos,  R10310
2018,101-169921-1.pdf,  Met One SV,  Anemômetro de copos,  MET02
2018,101-169922-1.pdf,  014A,  Anemômetro de copos,  02300415
2018,101-169944-1.pdf,  Não consta,  Anemômetro de pás,  18050539
2018,101-169976-1.pdf,  425,  Anemômetro de fio quente,  01681747
2018,101-170023-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170024-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170025-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170026-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170027-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170028-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170029-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170030-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170032-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170033-1.pdf,  Não consta,  Anemômetro de pás,  Não consta
2018,101-170034-1.pdf,  4300,  Anemômetro de pás,  33353/063596403202
2018,101-170152-1.pdf,  MDA-11,  Anemômetro de pás,  ID02000001867M / 15000421
2018,101-170192-1.pdf,  MDA-11,  Anemômetro de pás,  ID02000001830M / 15000329
2018,101-170193-1.pdf,  Não consta,  Anemômetro de pás,  Q909610
2018,101-170194-1.pdf,  AD-250,  Anemômetro de pás,  Q937491
2019,101-170583-1.pdf,  0635 1050 / 480,  Anemômetro de fio quente,  03058995 / 60643111
2019,101-170584-1.pdf,  0635 9343 / 480,  Anemômetro de pás,  03071474 / 60643111
2019,101-170585-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170586-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170587-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170588-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170589-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170590-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170591-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170592-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170593-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170594-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170595-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170596-1.pdf,  0635 9340 / 0555 4444,  Anemômetro de pás,  Não consta
2019,101-170652-1.pdf,  TA440,  Anemômetro de fio quente,  TA4400751001
2019,101-170653-1.pdf,  TA440,  Anemômetro de fio quente,  TA4400751001
2019,101-170877-1.pdf,  AN-3070,  Anemômetro de pás,  A3070.0380
2019,101-171021-1.pdf,  425,  Anemômetro de Fio Quente,  01576135
2019,101-171022-1.pdf,  410-2,  Anemômetro de Pás,  38561073/603
2019,101-171110-1.pdf,  85106,  Anemômetro Ultrassônico,  3642
2019,101-171111-1.pdf,  85106,  Anemômetro Ultrassônico,  3631
2019,101-171112-1.pdf,  85106,  Anemômetro Ultrassônico,  3640
2019,101-171113-1.pdf,  85106,  Anemômetro Ultrassônico,  3630
2019,101-171114-1.pdf,  85106,  Anemômetro Ultrassônico,  3639
2019,101-171115-1.pdf,  85106,  Anemômetro Ultrassônico,  3893
2019,101-171116-1.pdf,  85106,  Anemômetro Ultrassônico,  3894
2019,101-171117-1.pdf,  85106,  Anemômetro Ultrassônico,  3626
2019,101-171118-1.pdf,  85106,  Anemômetro Ultrassônico,  3627
2019,101-171119-1.pdf,  85106,  Anemômetro Ultrassônico,  3634
2019,101-171120-1.pdf,  85106,  Anemômetro Ultrassônico,  3633
2019,101-171121-1.pdf,  85106,  Anemômetro Ultrassônico,  3639
2019,101-171122-1.pdf,  85106,  Anemômetro Ultrassônico,  3646
2019,101-171123-1.pdf,  85106,  Anemômetro Ultrassônico,  3645
2019,101-171147-1.pdf,  TA440,  Anemômetro de fio quente,  TA4400751001
2019,101-171175-1.pdf,  não consta,  Tubo de pitot estático,  TPP-02
2019,101-171233-1.pdf,  Não consta,  Pitot S,  Não consta
2019,101-171252-1.pdf,  2000,  Anemômetro de Pás,  1894396
2019,101-171303-1.pdf,  ITAN 720,  Anemômetro de pás,  N456653
2019,101-171344-1.pdf,  160-12 / ADX610,  Tubo de Pitot Estático com sensor de pressão,  57309 / AXD611642002
2019,101-171380-1.pdf,  85106,  Anemômetro Ultrassônico,  3628
2019,101-171381-1.pdf,  TA440,  Anemômetro de fio quente,  TA4400751001
2019,101-171400-1.pdf,  AD-250,  Anemômetro de pás,  Não consta
2019,101-171401-1.pdf,  AD-250,  Anemômetro de pás,  Não consta
2019,101-171409-1.pdf,  AD-145,  Anemômetro,  04420848
2019,101-171410-1.pdf,  AD-145,  Anemômetro,  04420848
2019,101-171417-1.pdf,  MDA-20,  Anemômetro Digital,  601559
2019,101-171491-1.pdf,  ITAN720,  Anemômetro,  P10197700
2019,101-171581-1.pdf,  MDA-11,  Anemômetro de Pás,  140689
2019,101-171740-1.pdf,  480,  Anemômetro Fio Quente,  60751772
2019,101-171743-1.pdf,  03101-L,  Anemômetro de copos,   RY3700
2019,101-171766-1.pdf,  LV110,  Anemômetro de Pás,  1P180865703
2019,101-171769-1.pdf,  DT-8880,  Anemômetro de Fio Quente,  SN034613
2019,101-171841-1.pdf,  AXD610,  Tubo de Pitot Estático com sensor de pressão,  AXD611447001
2019,101-171860-1.pdf,  AD-250,  Anemômetro de pás,  Q331386
2019,101-171886-1.pdf,  Turbo Meter,  Anemômetro de Pás,  Q98121
2019,101-171927-1.pdf,  µP-TAD,  Anemômetro de pás,  0757
2019,101-172049-1.pdf,  DNA121,  Anemômetro de copos,   BK1307173
2019,101-172050-1.pdf,  DNA121,  Anemômetro de copos,  BK1307173
2019,101-172056-1.pdf,  521,  Medidor de velocidade do ar,  60456127
2019,101-172077-1.pdf,  Testo 417,  Anemômetro de Pás,  60422380
2019,101-172164-1.pdf,  testo 410i,  Anemômetro de Pás,  49012778
2019,101-172186-1.pdf,  LCA 6000 VT,  Anemômetro de Pás,  098013
2019,101-172223-1.pdf,  LCA 6000 RVT,  Anemômetro de Pás,  086094
2019,101-172464-1.pdf,  AD-250,  Anemômetro de Pás,  486004
2019,101-172503-1.pdf,  RVA501,  Anemômetro de Pás,  RVA500802002
2019,101-172504-1.pdf,  RVA501,  Anemômetro de Pás,  RVA500802002
2019,101-172505-1.pdf,  AD-250,  Anemômetro de Pás,  Q932444
2019,101-172586-1.pdf,  LCA 6000 ,  Anemômetro de Pás,  A13537  
2019,101-172625-1.pdf,  VT 200,  Anemômetro de Pás,  10056230
2019,101-172626-1.pdf,  LCA6000,  Anemômetro de pás,  A11535
2019,101-172714-1.pdf,  AM-4836C,  Anemômetro de copos,   034596
2019,101-172794-1.pdf,  PL-2200,  Tubo de Pitot Cole,  1519
2019,101-172795-1.pdf,  PL-2200,  Tubo de Pitot Cole,  1518
2019,101-172796-1.pdf,  S-WCF-M003 / RX 3003,  Anemômetro de copos,  20209371 / 20109687
2019,101-172918-1.pdf,  Não Consta,  Tubo de Pitot  S,  ENER PS 30021
2019,101-172919-1.pdf,  Não consta,  Tubo de Pitot  S,  Não consta
2019,101-172949-1.pdf,  não consta,  Tubo de Pitot Estático,  não consta
2019,101-172954-1.pdf,  Fluke Incu,  Anemômetro de Fio Quente,  6050847
2019,101-173089-1.pdf,  testo 480,  Anemômetro,  61176210
2019,101-173195-1.pdf,  TA 3000,  Anemômetro de fio quente,  Não consta
2019,101-173264-1.pdf,  testo 480,  Anemômetro,"  sonda  60686494, corpo  61176210"
2019,101-173351-1.pdf,  480,  Anemômetro,"  Sonda  60349153, Corpo  60698402"
2019,101-173374-1.pdf,  AK800A,  Anemômetro,  não consta
2019,101-173595-1.pdf,  AD-250,  Anemômetro de Pás,  Q942329
2019,101-173596-1.pdf,  DT-8880,  Anemômetro de fio quente,  Sonda 035400/020227 Corpo 020227
2019,101-173635-1.pdf,  TAVR-650,  Anemômetro de Pás,  17350440
2019,101-173665-1.pdf,  µP-TAD,  Anemômetro de pás,  0757
2019,101-173699-1.pdf,  2000,  Anemômetro de pás,  1693843
2019,101-173720-1.pdf,  1000,  Anemômetro de Pás,  1925582
2019,101-173745-1.pdf,  TAD-500,  Anemômetro de Pás,  15033001119242
2019,101-173746-1.pdf,  MDA-20,  Anemômetro de Pás,  348317
2019,101-173877-1.pdf,  AV-2,  Anemômetro de Pás 35mm,  82047
2019,101-173878-1.pdf,  AV-2,  Anemômetro de Pás 100mm,  82047
2019,101-173881-1.pdf,  AV-2,  Anemômetro de Pás 35mm,  82057 / LTER00329
2019,101-173882-1.pdf,  AV-2,  Anemômetro de Pás 100mm,  82057 / LTER00329
2019,101-173883-1.pdf,  AV-2,  Anemômetro de Pás 100mm,  082045
2019,101-173884-1.pdf,  AV-2,  Anemômetro de Pás 35mm,  082045
2019,101-173921-1.pdf,  TA5,  Anemômetro de fio quente,  080693 / LTER000357
2019,101-173922-1.pdf,  TSI 8357-M,  Anemômetro de fio quente ,  96050268
2019,101-173923-1.pdf,  TSI 8357-M,  Anemômetro de fio quente ,  96050269
2019,101-173924-1.pdf,  TSI 8357-M,  Anemômetro de fio quente ,  96050267
2019,101-173925-1.pdf,  TSI 8357-M,  Anemômetro de filme quente,  96050264
2019,101-173948-1.pdf,  WQ-1256,  Anemômetro de copos,   07-47895 / 0110530
2019,101-173949-1.pdf,  WQ-1256,  Estação meteorológica,  07-47895 / 0107503
2019,101-173950-1.pdf,  WQ-3070,  Anemômetro de copos,   10-53403 / 0110527
2019,101-173951-1.pdf,  WQ-3070,  Estação meteorológica,  10-53403 / 0110173
2019,101-173952-1.pdf,  WXT 536  ,  Anemômetro ultrassônico,  N2340034  
2019,101-173953-1.pdf,  WXT 536  ,  Anemômetro ultrassônico,  N2340034  
2019,101-174052-1.pdf,  TAD-800,  Anemômetro de pás,  08097412
2019,101-174188-1.pdf,  4.3351.10.000,  Anemômetro de copos,   10116433
2019,101-174191-1.pdf,  4.3351.00.000,  Anemômetro de copos,   05101434
2019,101-174196-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02127665
2019,101-174197-1.pdf,  4.3351.00.000,  Anemômetro de copos,   0110751
2019,101-174200-1.pdf,  4.3351.00.000,  Anemômetro de copos,   0110750
2019,101-174201-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04155594
2019,101-174202-1.pdf,  4.3351.10.000,  Anemômetro de copos,   01127126
2019,101-174204-1.pdf,  4.3351.10.000,  Anemômetro de copos,   01131752
2019,101-174205-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02127666
2019,101-174206-1.pdf,  4.3351.10.000,  Anemômetro de copos,   12121702
2019,101-174239-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02127630
2019,101-174240-1.pdf,  4.3351.10.000,  Anemômetro de copos,   01131765
2019,101-174242-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02113380
2019,101-174243-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02113206
2019,101-174262-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02113405
2019,101-174265-1.pdf,  4.3351.10.000,  Anemômetro de copos,   08142051
2019,101-174270-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02127628
2019,101-174271-1.pdf,  4.3351.10.000,  Anemômetro de copos,   02113209
2019,101-174272-1.pdf,  4.3350.00.000,  Anemômetro de copos,   1207184
2019,101-174295-1.pdf,  MDA-11,  Anemômetro de pás,  MDAA1100737
2019,101-174308-1.pdf,  4.3351.10.000,  Anemômetro de copos,   12121703
2019,101-174315-1.pdf,  4.3351.10.000,  Anemômetro de copos,   09142499
2019,101-174322-1.pdf,  4.3351.10.000,  Anemômetro de copos,   03149588
2019,101-174327-1.pdf,  4.3351.10.000,  Anemômetro de copos,   08134830
2019,101-174328-1.pdf,  4.3351.10.000,  Anemômetro de copos,   10115958
2019,101-174354-1.pdf,  4.3351.10.000,  Anemômetro de copos,   01131751
2019,101-174581-1.pdf,  LCA 6000,  anemômetro de Pás,  A13931
2019,101-174583-1.pdf,  LCA 6000,  Anemômetro de Pás,  A13816
2019,101-174672-1.pdf,  8901,  Anemômetro de Pás,  9502486
2019,101-174689-1.pdf,  PL-300,  Tubo de Pitot Cole,  1276
2019,101-174780-1.pdf,  LCA 6000,  anemômetro de Pás,  A11936 
2019,101-174781-1.pdf,  LCA 6000,  anemômetro de Pás,  A13806
2019,101-174868-1.pdf,  TWL-1S,  Anemômetro de Copos,  29.434
2019,101-175223-1.pdf,  ,  ,  
2019,101-175360-1.pdf,  4.3351.10.000,  Anemômetro de copos,   01147915
2019,101-175361-1.pdf,  4.3351.10.000,  Anemômetro de copos,   1198004
2019,101-175362-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143466
2019,101-175363-1.pdf,  4.3351.00.000,  Anemômetro de copos,   06113970
2019,101-175364-1.pdf,  4.3351.10.000,  Anemômetro de copos,   10116336
2019,101-175365-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11116591
2019,101-175366-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143477
2019,101-175367-1.pdf,  4.3351.10.000,  Anemômetro de copos,   11143496
2019,101-175405-1.pdf,  Não consta,  Anemômetro de pás,  54865
2019,101-175482-1.pdf,  YF6-8B,  Anemômetro de copos,   Não Consta
2019,101-175520-1.pdf,  AD-250,  Anemômetro de Pás,  Q799664
2019,101-175528-1.pdf,  160-8,  Tubo de Pitot Estático,  não consta
2019,101-175529-1.pdf,  160-8,  Tubo de Pitot Estático,  não consta
2019,101-175530-1.pdf,  160-8,  Tubo de Pitot Estático,  não consta
2019,101-175531-1.pdf,  160-8,  Tubo de Pitot Estático,  não consta
2019,101-175532-1.pdf,  160-8,  Tubo de Pitot Estático,  não consta
2019,101-175552-1.pdf,  Fluke 922 / 160-12,  Tubo de Pitot Estático,  não consta
2019,101-175591-1.pdf,  160E-02,  Tubo de Pitot Estático,  não consta
2019,101-175592-1.pdf,  160E-02,  Tubo de Pitot Estático,  não consta
2019,101-175593-1.pdf,  160E-02,  Tubo de Pitot Estático,  não consta
2019,101-175634-1.pdf,  2000,  Anemômetro de Pás,  1797151
2019,101-175663-1.pdf,  AD-250,  anemômetro de Pás,  Q904559
2019,101-175680-1.pdf,  MDA-11,  Anemômetro de Pás,  460042
2019,101-175690-1.pdf,  TAD-500,  Anemômetro de Pás,  150101101
2019,101-175692-1.pdf,  V200A-UMB,  Anemômetro de copos,   não consta
2019,101-175693-1.pdf,  V200A-UMB,  Anemômetro ultrassônico,  Não consta
2019,101-175717-1.pdf,  AM-4202,  Anemômetro de pás,  Não Consta
2019,101-175721-1.pdf,  Minipa MDA-11,  Anemômetro de pás,  080564
